TRACTCE,COUNTYFP,BLKGRPCE,NatWalkInd,Prop_land_unprotected,D4B025,D4A,D2B_E5MIXA,D2A_JPHH,D1D,D1C5_ENT,D1B,E_PctLowWage,Prop_over3kmonth,R_PCTLOWWAGE,P_WrkAge
14400,5,5,11.5,1.0,0.0,415.75,0.646014837,0.008658009,19.41435953,0.0,43.78887478,0.25,0.2097345132743363,0.222397476,0.529
14300,5,1,16.16666667,1.0,0.581819437,270.91,0.872723594,0.295950156,25.95815213,0.90479136,43.64838321,0.242105263,0.13581129378127232,0.243865031,0.666
15100,5,1,15.5,0.999998361948166,0.0,140.82,0.344707845,0.223255814,34.43501467,0.119566023,94.93542239,0.208333333,0.13224181360201512,0.244215938,0.516
15100,5,4,11.66666667,1.0,0.030097678,0.0,0.843777388,0.035175879,32.40489422,0.333383685,83.41259808,0.571428571,0.10711430855315747,0.23613963,0.663
15500,5,1,8.833333333,0.9928916859032063,0.99289173,0.0,0.721444928,0.025542784,104.517313,0.902122307,276.9515483,0.55,0.10283852954862727,0.246338216,0.581
27900,5,3,14.66666667,1.0,0.005054415,155.57,0.387382587,0.82867784,84.89456369,1.822127221,157.1998848,0.125842697,0.21970495258166492,0.173967459,0.465
15500,5,2,16.16666667,0.9999998349256005,0.783674342,155.57,0.340478148,2.033536585,48.30854547,0.72826953,35.68520695,0.229385307,0.15782312925170067,0.245145631,0.622
15700,5,1,15.83333333,0.5687592520886207,0.240346894,181.05,0.827491452,0.78630137,31.59432135,0.0,52.92521794,0.104529617,0.18319928507596067,0.224522293,0.661
16900,5,1,16.33333333,0.9762306959187534,0.0,170.32,0.496079406,0.768762677,39.88655087,0.267694972,67.50374885,0.102902375,0.14474553866490417,0.265277778,0.598
17300,5,2,13.16666667,1.0,1.0,132.77,0.312524951,0.741784038,57.49249208,0.309932572,97.78372642,0.082278481,0.16798732171156894,0.272727273,0.62
16600,5,1,15.66666667,1.0,0.0,219.94,0.495381384,1.883977901,41.5114406,1.894058126,44.35252779,0.113391984,0.18683274021352314,0.214285714,0.626
21602,5,2,15.5,1.0,0.67313942,128.75,0.345916016,0.48767834,134.5072561,3.166256246,180.007531,0.35106383,0.20781758957654722,0.214979196,0.599
21602,5,3,10.66666667,1.0,0.0,190.44,0.597476204,0.05899705,102.2895824,2.981940124,213.1635379,0.25,0.23357354811360745,0.199827735,0.652
27700,5,1,13.83333333,1.0,0.99690643,147.52,0.740571524,0.033628319,60.26661621,0.206392521,172.1313627,0.473684211,0.10851318944844125,0.247401247,0.589
27900,5,1,12.5,0.9799190375469732,0.90591815,174.35,0.699295303,0.598615917,25.4020948,1.745182086,31.36480026,0.231213873,0.26275115919629055,0.20923913,0.873
27900,5,2,14.83333333,1.0,0.294547521,312.48,0.724023749,0.057835821,60.05810441,0.206740463,114.844327,0.225806452,0.171017101710171,0.23015873,0.672
28300,5,1,13.33333333,1.0,1.0,142.16,0.566336881,3.265700483,93.21755932,2.875160692,50.29799187,0.312130178,0.2100550964187328,0.208389716,0.512
28300,5,2,15.83333333,0.9764458343650944,0.976447351,215.92,0.719535974,0.8794926,33.30970305,5.320559993,43.68854191,0.408653846,0.16895368782161235,0.199170124,0.644
28500,5,1,11.33333333,1.0,0.391114168,480.12,0.301055818,0.053459119,45.99023973,0.065513162,88.18071607,0.352941176,0.29271916790490343,0.195121951,0.686
5100,5,3,12.66666667,1.0,0.447440835,164.96,0.549208933,0.196840826,60.6821346,0.0,125.6519176,0.12962963,0.13080568720379146,0.270093458,0.525
2702,5,4,7.166666667,1.0,1.0,217.26,0.0,0.025404157,82.95292845,0.0,215.7897125,0.545454545,0.08225108225108226,0.277777778,0.492
3900,5,2,14.5,1.0,1.0,191.78,0.684602174,0.675126904,54.37207162,3.889166414,125.2159069,0.19924812,0.11084043848964677,0.258389262,0.716
4400,5,3,13.0,1.0,0.0,372.83,0.626460807,1.256521739,40.48626706,6.652134531,64.18927516,0.19550173,0.12864800476474092,0.228951256,0.499
5200,5,2,13.83333333,1.0,1.0,264.2,0.429797595,0.110749186,121.2491549,8.805804543,247.5785816,0.441176471,0.12859097127222982,0.205454545,0.601
7300,5,2,15.5,0.9992721184923615,0.999272442,223.97,0.682177411,0.228438228,81.47401489,0.463798946,248.2870359,0.408163265,0.07970112079701121,0.22147651,0.559
7900,5,3,16.33333333,1.0,0.999996195,249.45,0.706111964,0.454810496,79.25938328,4.107492032,196.0947122,0.134615385,0.07835531419705198,0.295918367,0.488
8900,5,2,13.5,1.0,1.0,122.04,0.458599102,2.280821918,158.159448,0.325598452,131.1347765,0.102102102,0.10676598386095593,0.263837638,0.651
9300,5,4,14.0,1.0,0.0,273.59,0.217845095,1.329979879,82.16191699,2.010275791,77.16865132,0.121028744,0.11428571428571428,0.255528256,0.674
11900,5,4,6.333333333,1.0,1.0,346.01,0.0,0.004830918,104.8466205,0.0,202.9434586,1.0,0.08869179600886919,0.266666667,0.5
13100,5,1,14.83333333,1.0,0.0,91.2,0.16244951,0.815195072,75.37100263,0.0,118.499049,0.095717884,0.0744606819763396,0.256,0.61
13500,5,2,9.0,1.0,0.0,415.75,0.371725796,0.011382114,40.98605436,0.0,96.40288991,0.571428571,0.13875598086124402,0.267964072,0.472
15200,5,1,14.0,1.0,0.0,238.72,0.12073882,0.791666667,20.43263225,0.0,33.97558354,0.032388664,0.2117296222664016,0.206422018,0.523
19300,5,1,12.0,1.0,0.435815967,304.43,0.586135312,0.012515645,107.0413601,0.0,238.9817367,0.8,0.11491317671092952,0.2520908,0.6
17500,5,1,11.33333333,1.0,0.524175523,300.41,0.0,0.005347594,68.02006755,0.0,217.863786,0.0,0.10076335877862595,0.254940711,0.676
17702,5,1,12.33333333,0.9905331290826346,0.0,134.11,0.34939847,0.01055409,79.67143144,0.0,220.9315649,0.25,0.08995137763371151,0.25,0.632
18400,5,1,13.66666667,1.0,0.0,206.53,0.652316979,0.055785124,25.8410258,0.199930567,58.0298471,0.222222222,0.15590008613264428,0.190201729,0.615
18400,5,2,15.16666667,1.0,0.0,0.0,0.633156118,0.097902098,9.375575463,0.141198426,25.50043567,0.428571429,0.28460686600221485,0.165938865,0.647
18400,5,3,17.5,1.0,0.0,147.52,0.675351763,0.86746988,34.44745356,1.334613384,44.83579557,0.331018519,0.19710378117457764,0.179824561,0.665
18400,5,4,15.0,1.0,0.0,339.3,0.339931804,0.412587413,15.53963676,0.036478021,25.93587262,0.313559322,0.37412095639943743,0.194029851,0.634
18900,5,3,12.0,1.0,0.11915242,123.38,0.242937229,0.084696824,94.01467963,0.0,205.1229374,0.068181818,0.1117601246105919,0.26,0.73
19300,5,3,7.666666667,1.0,0.0,368.81,0.035675761,0.153238547,23.03558611,0.0,55.39938481,0.257731959,0.0844612885760693,0.284644195,0.437
19400,5,1,15.16666667,0.9296990190787757,0.043532758,248.11,0.726683505,0.477489768,5.922644105,0.295354955,12.09400817,0.245714286,0.22193658954584405,0.167189133,0.644
19500,5,1,11.33333333,0.9999998171788643,0.648166471,211.9,0.6802252,0.020539153,63.19253454,0.0,157.6236428,0.3125,0.19213313161875945,0.229522952,0.567
19900,5,5,8.166666667,1.0,1.0,195.8,0.314792857,0.10653753,101.8814335,0.0,278.0003229,0.159090909,0.13953488372093023,0.228448276,0.563
20100,5,1,12.33333333,1.0,0.0,269.57,0.428010903,0.363431151,12.21417607,0.516091947,28.67177481,0.149068323,0.12733333333333333,0.25955414,0.637
20100,5,3,14.66666667,1.0,0.0,109.97,0.105630477,0.280821918,64.4001786,0.0,140.4152042,0.016260163,0.09970457902511078,0.26349892,0.548
20200,5,1,15.33333333,1.0,0.933004,386.24,0.0,0.275482094,36.46089219,0.0,82.14424534,0.27,0.1731940818102698,0.216666667,0.701
20400,5,1,9.333333333,1.0,0.0,173.0,0.808655654,0.06360424,39.30593758,0.522338041,105.9040378,0.222222222,0.17016029593094945,0.214477212,0.724
20601,5,1,16.83333333,1.0,1.0,348.69,0.967260553,0.378684807,38.68358372,2.724196037,74.03759451,0.311377246,0.19623875715453803,0.257824143,0.651
25100,5,2,14.83333333,1.0,1.0,181.05,0.713950932,0.028753994,48.95987929,0.304098629,158.5874351,0.444444444,0.07861936720997123,0.271137026,0.474
39300,5,2,14.0,1.0,0.0,265.54,0.76835431,0.081761006,64.63387008,0.0,174.549027,0.307692308,0.10818083961248655,0.257104195,0.569
40302,5,3,15.16666667,1.0,0.951291603,179.71,0.668946089,0.119047619,113.7306534,7.950775161,187.0160592,0.514285714,0.1977818853974122,0.21,0.638
11502,5,1,17.33333333,0.9397850882990058,0.644641968,300.41,0.707132205,1.582901554,23.13108883,0.041980198,34.29782137,0.104746318,0.11995104039167687,0.259643917,0.443
33600,5,3,12.83333333,1.0,1.0,189.1,0.613961374,0.32,45.74071664,0.0,74.84844541,0.075,0.15925925925925927,0.163636364,0.665
32800,5,2,6.0,1.0,0.440851162,450.62,0.0,0.001890359,47.23366252,0.089120118,107.7462226,1.0,0.15632754342431762,0.225263158,0.516
17300,5,3,13.16666667,1.0,1.0,182.39,0.424773922,0.457142857,74.80590686,0.275021716,124.4014897,0.140625,0.11717022844509949,0.247863248,0.625
41100,5,3,16.5,1.0,1.0,114.0,0.646941675,0.383248731,49.44311632,2.888429476,109.6753663,0.245033113,0.12006196746707978,0.269473684,0.547
31600,5,1,14.0,1.0,0.0,323.21,0.279949419,0.08797654,16.73361476,0.0,39.09992049,0.166666667,0.2502628811777077,0.178723404,0.654
21502,5,4,15.83333333,1.0,0.167925512,105.95,0.564479777,0.301492537,84.02627872,0.578162468,156.6820289,0.386138614,0.11439114391143912,0.255952381,0.56
24300,5,1,15.66666667,1.0,1.0,207.87,0.794066819,0.4390681,86.52001149,3.89919662,152.490203,0.253061224,0.10850034554250172,0.208955224,0.54
23301,5,1,18.16666667,1.0,1.0,84.49,0.786004531,0.865168539,44.04837613,0.688255877,46.19917574,0.220779221,0.27001862197392923,0.251521298,0.806
22500,5,1,14.5,1.0,0.995373706,222.63,0.628420803,0.014814815,89.25646433,0.0,265.1633648,0.0,0.09009009009009009,0.220963173,0.567
26400,5,1,14.83333333,1.0,0.014821794,262.86,0.447596384,0.126903553,22.15405518,0.284837852,53.54951623,0.48,0.21217494089834515,0.170926518,0.499
7800,5,1,13.5,1.0,0.0,262.86,0.106277134,0.601023018,26.54053468,0.0,66.31075485,0.153191489,0.14259485924112608,0.215146299,0.583
2000,5,4,9.333333333,0.9999999478457723,0.0,292.36,0.0,0.0,28.83383886,0.0,88.66219183,0.0,0.12773109243697478,0.24691358,0.482
20200,5,2,17.16666667,1.0,1.0,282.98,0.675155534,0.598698482,45.21526865,1.483440572,65.44939806,0.166666667,0.21486854034451497,0.202676864,0.545
39100,5,3,14.33333333,1.0,0.0,147.52,0.543642034,0.091537133,82.71565336,0.624740584,212.4117987,0.509433962,0.07705882352941176,0.288065844,0.708
42100,5,1,13.0,1.0,0.303742733,148.86,0.01076566,37.99453552,772.9833319,1.027184453,41.30362747,0.039191716,0.34424083769633507,0.222836096,0.713
16100,5,3,12.66666667,1.0,1.0,199.83,0.0,0.0,106.2407713,0.0,250.4067351,0.0,0.12537612838515547,0.247113164,0.56
39600,5,3,13.33333333,1.0,1.0,257.5,0.815600913,0.114114114,23.51500544,0.242422736,63.99960243,0.5,0.2168560606060606,0.217468806,0.492
21800,5,4,13.0,1.0,0.035910963,249.45,0.390015205,0.096153846,22.24918479,0.0,56.9240839,0.2,0.16914285714285715,0.183615819,0.803
21200,5,1,17.16666667,1.0,0.759226503,105.95,0.770112982,0.253138075,113.9314654,7.037502872,249.355845,0.429752066,0.14035087719298245,0.208816705,0.67
21100,5,2,13.0,1.0,0.0,61.69,0.339532465,0.064572426,63.72461949,0.0,158.8803295,0.297297297,0.11881785283474065,0.214402619,0.557
21301,5,1,7.333333333,1.0,0.958562136,104.61,0.0,0.0,15.56753486,0.0,45.67842467,0.0,0.3273542600896861,0.259090909,0.614
21302,5,2,13.66666667,1.0,0.193786268,347.35,0.40451499,0.295,36.25341174,0.0,60.39902381,0.06779661,0.13789107763615296,0.255696203,0.633
21502,5,1,15.16666667,1.0,1.0,160.93,0.036605595,0.405172414,56.21695626,0.0,104.4874556,0.053191489,0.13511326860841424,0.234567901,0.689
21502,5,3,13.66666667,1.0,0.615271594,203.85,0.873729793,0.234541578,67.33684787,1.795649276,149.8244865,0.427272727,0.10187265917602996,0.270386266,0.654
21601,5,1,13.16666667,1.0,0.0,257.5,0.361639184,0.446909667,72.54636456,0.313037172,117.8584952,0.120567376,0.14807436918990705,0.249584027,0.594
21800,5,1,12.33333333,1.0,0.0,292.36,0.670415553,0.012522361,142.4088656,0.0,421.0141294,0.428571429,0.09648127128263337,0.208430913,0.637
21800,5,3,14.83333333,1.0,0.0,281.64,0.749688389,0.15370019,34.78154381,0.436816877,102.1605471,0.432098765,0.11437733832175308,0.215189873,0.649
21800,5,5,10.5,1.0,0.211476462,379.54,0.18492396,7.293193717,49.7911389,40.64390316,15.21395911,0.246949031,0.23553719008264462,0.221818182,0.473
21900,5,1,16.33333333,1.0,1.0,131.43,0.295350694,2.231155779,37.93860112,0.905996445,29.5864464,0.101351351,0.19521531100478468,0.254062038,0.678
22000,5,1,16.5,0.9203397820975496,0.901567071,104.61,0.714021344,0.341715976,18.23740732,0.230125013,43.01420044,0.16017316,0.11413285777975925,0.221510883,0.615
22300,5,2,15.33333333,1.0,1.0,252.13,0.614748755,0.324468085,100.2189173,1.744623318,193.4593413,0.172131148,0.11923847695390781,0.229268293,0.647
22404,5,1,16.5,1.0,0.430233864,226.65,0.623560716,0.483333333,109.5876467,0.615660937,188.3922466,0.390804598,0.14705882352941177,0.18490566,0.746
22404,5,3,8.0,1.0,0.712956664,256.15,0.694905126,0.021714286,101.4271819,0.0,235.8460625,0.263157895,0.21739130434782608,0.184631804,0.707
22500,5,4,14.66666667,1.0,0.999991303,67.06,0.107634615,2.598130841,34.65802257,0.427876822,32.26191237,0.104316547,0.22281167108753316,0.259136213,0.679
22701,5,1,15.16666667,1.0,1.0,158.25,0.684151904,0.418491484,105.3134306,0.876151669,187.6716874,0.180232558,0.14565826330532214,0.282608696,0.661
34400,5,1,14.5,1.0,0.0,356.74,0.785484993,0.140776699,32.96274709,0.934166922,87.21115475,0.224137931,0.11247130833970925,0.196825397,0.634
44800,5,2,13.16666667,1.0,0.0,321.87,0.586135312,0.044247788,14.26640748,0.060450879,44.55229795,0.8,0.22795115332428764,0.191374663,0.658
4800,5,2,9.666666667,1.0,0.493125345,199.83,0.673464741,0.304709141,46.93657811,1.418023508,118.2631606,0.131818182,0.11151079136690648,0.250904704,0.683
41100,5,2,15.5,1.0,0.992343551,100.58,0.717816,0.715425532,99.09489908,0.142377729,144.5133945,0.182156134,0.15172413793103448,0.251196172,0.723
31200,5,2,16.16666667,1.0,0.0,159.59,0.555628035,1.124031008,18.6038321,0.645023376,23.39058452,0.165517241,0.22641509433962265,0.177777778,0.566
22902,5,2,13.83333333,1.0,0.596060154,324.55,0.465701234,0.209631728,54.95453413,0.514796573,142.0838541,0.418918919,0.09782608695652174,0.268018018,0.62
19900,5,1,15.83333333,1.0,1.0,181.05,0.766129081,0.273858921,106.9201359,7.487892252,304.913938,0.356060606,0.06567675613934894,0.248704663,0.713
21302,5,1,13.83333333,1.0,1.0,496.21,0.652235929,0.305154639,48.25279979,0.0,126.4785811,0.283783784,0.16676418958455236,0.251428571,0.569
22500,5,3,8.333333333,1.0,0.988114321,167.64,0.31440105,0.104255319,88.66839388,0.0,195.3524508,0.244897959,0.07618283881315156,0.222627737,0.765
4300,5,3,13.5,0.9999996652997368,0.33040466,317.85,0.178870486,0.502631579,61.39660007,0.0,150.7197627,0.104712042,0.08119361554476058,0.231325301,0.464
3900,5,1,15.0,1.0,1.0,238.72,0.620712473,0.413361169,66.44902289,0.947917588,159.155363,0.358585859,0.07921381774865992,0.253333333,0.566
7500,5,1,14.66666667,1.0,1.0,339.3,0.61304239,0.901467505,65.76380593,3.270792464,105.9180028,0.120930233,0.18659658344283836,0.207756233,0.613
37900,5,1,17.33333333,0.9993874714976387,0.576644494,116.68,0.639994917,2.715231788,26.41110148,0.665476573,38.51445665,0.234146341,0.1079913606911447,0.287598945,0.525
16700,5,2,18.16666667,0.9925957827863099,0.0,232.01,0.807875906,1.713675214,45.4683023,0.730698482,62.32150922,0.108894431,0.08207261724659606,0.22852984,0.478
36501,5,2,12.66666667,1.0,0.0,139.48,0.651770518,0.063018242,79.50750792,0.372110021,233.4370201,0.421052632,0.09936238044633369,0.245255474,0.596
15700,5,3,13.33333333,0.8180682249743589,0.090320013,182.39,0.296321246,0.444444444,43.90414198,1.015404165,89.25886134,0.065384615,0.090465872156013,0.279359431,0.677
40600,5,1,11.66666667,1.0,0.398727859,282.98,0.252595304,0.137096774,24.26904309,0.253936176,64.06446949,0.176470588,0.16987542468856173,0.213225371,0.624
21501,5,2,9.0,1.0,0.153953822,182.39,0.085172737,0.340292276,99.72128677,0.0,260.4869126,0.122699387,0.10912343470483005,0.258561644,0.597
18302,5,1,15.33333333,1.0,0.0,227.99,0.292862971,2.12390925,247.903634,0.0,259.6955104,0.052588332,0.1187961985216473,0.25,0.644
17702,5,3,12.5,0.9997890769321351,0.223361722,292.36,0.546339392,0.239130435,46.43147184,0.0,119.0349905,0.323232323,0.10080350620891161,0.263736264,0.665
17901,5,1,16.0,1.0,0.766415399,163.62,0.684669518,0.201104972,110.2441856,0.674571066,267.5156111,0.148351648,0.09546109510086455,0.237875289,0.592
17902,5,1,15.5,1.0,0.94345094,260.18,0.4999836,0.110764431,61.7999898,0.433988692,171.6859267,0.225352113,0.08948432760364004,0.271260997,0.616
18102,5,1,15.16666667,1.0,1.0,197.14,0.163139192,1.083333333,106.8568691,0.129680666,146.1501111,0.091811414,0.11978704525288376,0.220140515,0.602
18102,5,2,15.83333333,1.0,0.98903538,185.07,0.348257458,0.492099323,91.89386301,4.309697055,299.8715015,0.133027523,0.11961057023643949,0.249354005,0.464
18500,5,2,16.16666667,1.0,0.0,182.39,0.55748246,0.165394402,46.02797703,0.0,91.45296746,0.184615385,0.0989010989010989,0.260736196,0.697
42600,5,2,14.83333333,1.0,0.0,108.63,0.561860782,0.158671587,21.73303298,0.063454111,54.69744358,0.186046512,0.13747099767981438,0.196521739,0.677
38600,5,1,14.33333333,1.0,0.0,264.2,0.17543211,0.387596899,19.86147243,0.048442616,59.19687637,0.09,0.16284779050736498,0.22515213,0.769
15300,5,1,13.83333333,0.9999998679046068,0.230570357,81.81,0.483733009,0.172413793,26.41908213,0.026958247,65.05025017,0.078571429,0.11811023622047244,0.255244755,0.605
38100,5,2,8.166666667,1.0,0.999984905,179.71,0.395488489,0.054830287,101.330375,0.0,343.1186956,0.619047619,0.09941520467836257,0.289256198,0.599
37400,5,1,16.16666667,1.0,1.0,198.49,0.692053333,0.331444759,75.25060866,0.301605646,187.7495146,0.179487179,0.08273092369477912,0.220408163,0.545
22800,5,1,11.5,1.0,0.725493643,504.26,0.101861899,0.663385827,40.35520794,0.0,60.83919635,0.091988131,0.21726618705035972,0.197730956,0.592
22701,5,2,16.5,1.0,1.0,131.43,0.852906716,0.062169312,115.8013381,0.567653618,290.3548257,0.276595745,0.11974584555229717,0.243073048,0.59
19300,5,4,16.16666667,1.0,0.0,0.0,0.605994103,0.266519824,56.10586696,0.0,134.0866152,0.520661157,0.08668941979522184,0.281132075,0.634
20501,5,4,9.333333333,1.0,0.0,262.86,0.0,0.008488964,68.27044329,0.0,168.4809171,0.0,0.11140065146579804,0.235294118,0.571
20900,5,4,12.83333333,1.0,1.0,248.11,0.718857086,0.059642147,61.38364965,0.460665288,165.3788385,0.4,0.15807799442896936,0.241333333,0.735
21700,5,4,15.5,1.0,0.99999964,205.19,0.640533637,0.11409396,73.1523649,0.204908585,190.155167,0.382352941,0.09267241379310345,0.251612903,0.497
22102,5,1,16.5,1.0,1.0,139.48,0.770427305,0.217158177,115.488316,3.11121541,336.757956,0.314814815,0.06541019955654102,0.259028643,0.589
22902,5,3,7.833333333,1.0000008067217905,0.244343291,341.99,0.634835213,0.068452381,61.90349969,0.0,182.7470337,0.347826087,0.11531531531531532,0.272311213,0.509
23800,5,2,14.83333333,1.0,0.0,148.86,0.614084621,0.438202247,33.09929737,6.266648384,65.79980803,0.5,0.21038961038961038,0.165703276,0.584
23900,5,4,17.33333333,1.0,1.0,150.21,0.825180408,0.234219269,82.20126775,3.040608118,220.6013614,0.361702128,0.06701520912547529,0.264705882,0.539
24501,5,1,13.0,1.0,0.059255537,0.0,0.593799744,0.313373253,71.57508802,1.450146501,169.5635587,0.184713376,0.08002443494196701,0.27458256,0.464
22902,5,1,14.33333333,0.9999917525374457,0.99878882,240.06,0.580805193,0.026442308,52.78419568,0.568795212,155.1673339,0.454545455,0.10850439882697947,0.26779661,0.55
22701,5,3,10.5,1.0,1.0,187.76,0.727160565,0.137880987,51.56210912,0.259431996,134.7100637,0.473684211,0.1362542128069331,0.239250276,0.693
22702,5,1,16.33333333,1.0,1.0,356.74,0.62409577,0.223570191,56.51441683,0.720438741,129.4388272,0.23255814,0.15398886827458255,0.2436751,0.661
22703,5,1,16.0,1.0,1.0,175.69,0.505472304,0.195911414,74.74181101,0.0,181.7251876,0.373913043,0.16877880184331798,0.257109005,0.579
22901,5,1,12.66666667,1.0,1.0,120.7,0.413103369,0.055445545,71.50847159,0.0,150.8201932,0.214285714,0.11959287531806616,0.25,0.616
23000,5,1,17.83333333,0.9999999813341427,1.0,0.0,0.949559866,0.283783784,31.63862899,0.979957535,72.47019296,0.43537415,0.15904700579523504,0.220400729,0.624
23100,5,1,17.16666667,1.0,0.846377071,291.02,0.611989132,2.235164835,51.09508037,4.318380694,55.34436697,0.098328417,0.13420724094881398,0.228878648,0.64
23502,5,1,15.5,1.0,1.0,205.19,0.519389663,0.372688478,111.0258854,0.567037208,192.565836,0.236641221,0.1254416961130742,0.25095057,0.647
23200,5,1,13.33333333,1.0,0.015835695,209.21,0.078715125,4.153266332,102.3937492,0.04880541,59.4937942,0.254083485,0.20426579163248565,0.222426471,0.535
23302,5,1,15.33333333,1.0,1.0,89.86,0.494928829,0.089108911,50.59360718,0.0,177.2408303,0.25,0.10742786985880909,0.226788432,0.645
23302,5,2,13.83333333,1.0,1.0,295.05,0.409554478,0.046232877,99.01318138,0.0,318.5641488,0.518518519,0.11061061061061062,0.241038319,0.563
23600,5,1,16.5,1.0,0.845677231,190.44,0.79618214,1.111111111,67.26583354,2.423994002,91.41920235,0.14,0.11553030303030302,0.239263804,0.516
23702,5,1,14.83333333,1.0,1.0,107.29,0.287604678,8.939577039,280.4603897,1.267522099,96.58518392,0.408921933,0.1347331583552056,0.266129032,0.659
23900,5,2,9.833333333,1.0,1.0,168.98,0.70769778,0.272251309,78.01054091,2.659450258,176.114706,0.25,0.1174496644295302,0.250988142,0.707
38600,5,4,16.16666667,1.0,0.0,250.79,0.0,0.974683544,20.67370776,0.0,31.2093473,0.051948052,0.25477707006369427,0.189368771,0.645
8300,5,5,16.66666667,1.0,1.0,242.74,0.765310227,0.529616725,90.67568318,0.826202125,192.2985445,0.243421053,0.079484425349087,0.205574913,0.462
44902,5,1,12.16666667,0.9947072933690077,0.0,332.6,0.738810618,0.185643564,26.53938776,0.671229651,50.03242556,0.213333333,0.29927760577915374,0.205776173,0.624
33600,5,1,10.83333333,0.9351237005527978,0.935124647,284.32,0.422559267,0.04454023,55.78943976,0.0,148.7206798,0.225806452,0.11713106295149639,0.236135957,0.688
38000,5,2,11.33333333,1.0,0.002533219,394.29,0.0,0.005434783,23.1946651,0.0,101.6369244,1.0,0.14908256880733944,0.198757764,0.515
21800,5,2,7.833333333,1.0,0.0,244.08,0.607243188,0.02872777,87.49187544,0.523903446,212.1808955,0.619047619,0.15851851851851853,0.222222222,0.498
14500,5,2,10.33333333,1.0,0.0,242.74,0.0,0.03030303,103.2901586,0.0,308.2022631,0.047619048,0.08299503834009923,0.256814921,0.524
21100,5,1,14.0,1.0,0.086646667,123.38,0.114889427,0.048780488,49.93101923,0.0,130.4485857,0.272727273,0.13509316770186336,0.282780411,0.529
22800,5,3,8.666666667,1.0,1.0,368.81,0.779165899,0.072790295,125.259197,0.404714691,336.3179086,0.333333333,0.154632972322503,0.169811321,0.605
25000,5,1,14.66666667,1.0,0.043427176,135.45,0.668706653,0.458188153,33.5538083,0.710551235,54.15979411,0.201520913,0.24854227405247814,0.149006623,0.602
23301,5,2,14.5,1.0,1.0,103.27,0.710356825,0.028070175,100.577774,0.158890638,237.8592855,0.25,0.13694054776219106,0.284241532,0.645
23501,5,1,16.33333333,1.0,1.0,105.95,0.316692145,1.26371308,104.9312884,0.684547082,125.6632858,0.175292154,0.12295719844357976,0.254448399,0.575
24400,5,2,14.5,1.0,0.0,341.99,0.404978288,0.645011601,28.90289825,0.500316481,49.76224691,0.125899281,0.19102861562258314,0.185858586,0.645
25300,5,1,16.0,1.0,1.0,168.98,0.816009692,0.312762973,81.68593343,4.887192599,209.5383827,0.35426009,0.10412328196584757,0.237623762,0.568
25500,5,2,9.5,1.0,0.148547723,217.26,0.420115711,0.330960854,91.81792394,0.24550247,232.9818444,0.197132616,0.10221285563751317,0.253036437,0.58
27700,5,3,15.66666667,1.0,0.204996123,162.28,0.12364683,1.090452261,52.82485098,0.0,52.94172012,0.198156682,0.24503311258278146,0.195804196,0.514
28600,5,1,10.5,1.0,0.0,270.91,0.013368412,22.23938224,177.8996902,0.0,18.02937549,0.047048611,0.24262295081967214,0.18875502,0.611
28900,5,2,13.83333333,1.0,1.0,177.03,0.758725596,0.169606513,176.1312207,1.939771153,396.6832008,0.608,0.18092909535452323,0.196185286,0.622
24700,5,1,7.0,0.9975234631042481,0.450317062,311.14,0.159881061,0.046822742,48.25897648,0.0,110.8568821,0.142857143,0.24478442280945759,0.205508475,0.656
24000,5,1,13.5,1.0,0.213423041,352.71,0.680240387,0.093457944,25.28840814,0.063940349,68.76784565,0.3,0.13761041376104138,0.20056101,0.667
24300,5,2,12.83333333,1.0,0.815804599,218.6,0.293099256,0.128731343,36.07008732,0.0,101.7713042,0.202898551,0.1054481546572935,0.250384025,0.588
24400,5,1,13.16666667,1.0,0.0,358.08,0.547649843,0.99197861,43.75912217,1.032325294,56.43378272,0.134770889,0.18495934959349594,0.192592593,0.557
24600,5,1,13.0,1.0,0.997041136,295.05,0.30832668,0.164222874,23.16210905,0.112710993,49.76190338,0.339285714,0.2627406568516421,0.215351812,0.672
24600,5,2,11.16666667,1.0,0.1240426,667.88,0.395702833,0.244791667,25.44869321,3.764599588,60.18339874,0.382978723,0.13761467889908258,0.195845697,0.631
24800,5,1,15.5,1.0,0.990322546,238.72,0.546696057,1.369337979,20.81493921,1.224408189,31.31423944,0.203562341,0.27468230694037143,0.172888016,0.39
25100,5,3,14.16666667,1.0,1.0,273.59,0.621904271,1.103139013,63.81707322,5.832140259,65.16295174,0.386178862,0.15834767641996558,0.260479042,0.616
25100,5,4,8.333333333,1.0,0.998806808,260.18,0.670415553,0.0546875,23.94536795,0.354746192,93.65299465,0.285714286,0.14962121212121213,0.257042254,0.813
25700,5,1,11.0,0.9275098380218716,0.80370368,222.63,0.566187414,0.241678726,24.02392003,0.027053964,53.26925512,0.143712575,0.16099542915185372,0.225874867,0.752
25300,5,2,15.16666667,1.0,0.999993878,213.24,0.321866882,0.165067179,99.65179962,0.0,230.6668788,0.26744186,0.11185532484929672,0.249103943,0.683
25200,5,1,15.5,1.0,0.0,159.59,0.89310672,0.43107221,29.32480831,0.806734754,51.9940549,0.294416244,0.22265321955003878,0.191275168,0.642
25300,5,3,9.333333333,1.0,0.992147382,0.0,0.68056911,0.130630631,72.2437384,2.302589272,172.4063717,0.431034483,0.12103505843071787,0.232824427,0.554
